CPT_AngularSecondMoment_3_0,CPT_AngularSecondMoment_3_135,CPT_AngularSecondMoment_3_45,CPT_AngularSecondMoment_3_90,CPT_Contrast_3_0,CPT_Contrast_3_135,CPT_Contrast_3_45,CPT_Contrast_3_90,CPT_Correlation_3_0,CPT_Correlation_3_135,CPT_Correlation_3_45,CPT_Correlation_3_90,CPT_DifferenceEntropy_3_0,CPT_DifferenceEntropy_3_135,CPT_DifferenceEntropy_3_45,CPT_DifferenceEntropy_3_90,CPT_DifferenceVariance_3_0,CPT_DifferenceVariance_3_135,CPT_DifferenceVariance_3_45,CPT_DifferenceVariance_3_90,CPT_Entropy_3_0,CPT_Entropy_3_135,CPT_Entropy_3_45,CPT_Entropy_3_90,CPT_Gabor_3,CPT_InfoMeas1_3_0,CPT_InfoMeas1_3_135,CPT_InfoMeas1_3_45,CPT_InfoMeas1_3_90,CPT_InfoMeas2_3_0,CPT_InfoMeas2_3_135,CPT_InfoMeas2_3_45,CPT_InfoMeas2_3_90
0.5,0,0,0,18.5,0,0,0,-1,0,0,0,0.693147180559945,0,0,0,6.25,0,0,0,0.693147180559945,0,0,0,535.156961185071,-1,0,0,0,0.866025403784438,0,0,0
0.101176126817152,0.113850442137639,0.10705,0.097560493827161,1.85042735042735,0.475490196078431,4.545,1.09777777777778,0.938619627427908,0.952894454444431,0.891379079203582,0.948790512175463,1.2236431361108,0.77585747317752,1.53093765371895,1.05952716405893,0.754200452918402,0.317834486735871,1.499975,0.56,2.51624415272573,2.58720736479219,2.54704588861261,2.62148775789518,3.17362545898436,-0.568271660161306,-0.603069766913121,-0.417208377085545,-0.543558883493155,0.944907555278886,0.950815042114663,0.893668441621107,0.935285431567159
0.25,0,0,0,22.25,0,0,0,-0.717137165600636,0,0,0,1.03972077083992,0,0,0,4.1875,0,0,0,1.38629436111989,0,0,0,100.399100545358,-0.749999999999999,0,0,0,0.935414346693485,0,0,0
0.0574506662169,0.05968669442792,0.054630602090184,0.064563736378408,2.46753246753247,2.58536585365854,3.42323651452282,1.81467181467181,0.450634873178631,0.439340790604678,0.268190277080921,0.611886270917555,1.36477278701028,1.38466024927246,1.45250598589851,1.23647793868686,1.11650362624389,1.11791922797277,1.17945627657926,0.775689092291409,3.15401651832603,3.08173506038409,3.14900755954576,3.02414046690269,8.2434356953279,-0.147360752363718,-0.146909566265455,-0.101513158289349,-0.195293789959638,0.628592203461145,0.632702815236577,0.544189620990929,0.702416665274833
0.075013850415513,0.055914457562932,0.136679230311446,0.101135749053542,4.28421052631579,9.3134328358209,1.63380281690141,2.1046511627907,0.721803089357114,0.386619186210302,0.849908430279889,0.843433163144632,1.57683061114958,1.84647154337777,1.20469751893339,1.32172546589997,1.69041551246537,2.72310091334373,0.769688553858362,1.03366684694429,2.99214982776784,3.03845639101566,2.4372256768348,2.82547529974878,4.73692241970416,-0.263569935214979,-0.141980196212603,-0.46913075022844,-0.338383711915977,0.807653629606684,0.665310395832035,0.901456135803479,0.84295972911756
0.5,0,0,0,22.5,0,0,0,0,0,0,0,0.693147180559945,0,0,0,2.25,0,0,0,0.693147180559945,0,0,0,212.768241901381,0,0,0,0,0,0,0,0
0.101522491349481,0.121530612244898,0.083498219232291,0.134220701963117,3.25294117647059,3.70714285714286,4.74436090225564,1.6890243902439,0.511603229638241,0.535795440294287,0.354373426699465,0.84834044650201,1.46593984413828,1.5311793578517,1.61350929108489,1.21883636230838,1.62356401384083,1.72709183673469,1.98326643676861,1.03134295062463,2.74908189981382,2.48928002936263,2.95894413595355,2.60124479174229,5.9476739210877,-0.261475290409141,-0.161162859265971,-0.233217713197451,-0.353770358909128,0.768402531728281,0.649506428332193,0.740186973227866,0.845641631705283
0.333333333333333,0,1,0.12,40.3333333333333,0,49,5,0.499999999999998,0,0,0.502518907629604,0.636514168294812,0,-2.22044604925031E-16,1.50478828368119,0.222222222222222,0,0,1.76,1.09861228866811,0,-2.22044604925031E-16,2.16395565688205,93.1979757825016,-0.27401754212128,0,0,-0.578228242149427,0.542667873885553,0,0,0.922232230648082
0.079719387755102,0.140495867768595,0.08641975308642,0.074792243767313,4.125,2.45454545454545,11.1111111111111,0.947368421052632,0.696240887093548,0.907569912856482,0.248214865527886,0.932341249741676,1.53381316303501,1.2636544318821,1.22831035216088,0.942674961563938,1.59917091836735,1.05785123966942,0.728395061728395,0.404432132963989,2.80312194529389,2.01981499249294,2.55323700299371,2.65258753472014,28.3535146541563,-0.330630604273673,-0.667262796477816,-0.482100031796344,-0.639832957582566,0.835740819848758,0.95923215006865,0.916814825399456,0.959829198871523
0.049886621315193,0.096952908587258,0.092627599243856,0.064471879286694,5.38095238095238,7.63157894736842,3.56521739130435,3.7037037037037,-0.179893203801737,-0.703642092805409,0.297890840288069,0.246541209329289,1.58728892475436,1.82245668650523,1.27589387825919,1.39430925591751,1.56916099773243,2.97506925207756,1.11531190926276,1.0480109739369,3.08125201783144,2.45158306052178,2.5020315278797,2.81435918475086,31.8823454067666,-0.171620665523023,-0.42310689356587,-0.438153561844835,-0.179559472837401,0.673481749981617,0.874335876469961,0.874298097076339,0.688066915610313
0.591836734693878,0,0,0.555555555555556,0.285714285714286,0,0,3,0,0,0,0,0.598269588585257,0,0,0.636514168294812,0.204081632653061,0,0,0.222222222222222,0.598269588585257,0,0,0.636514168294812,0,0,0,0,0,0,0,0,0
0.05867085581586,0.070418813581715,0.052079254444357,0.060628195763331,1.42148760330579,1.74712643678161,4.78761061946903,2.63963963963964,0.826305730426772,0.750134360828974,0.581447380816869,0.78722670931516,1.09645835849339,1.20382500832423,1.58698383785888,1.33459495150658,0.564715524895841,0.724005813185361,1.62361970397055,0.933203473744014,2.95962204289405,2.90995290253228,3.090369150388,2.94144989068365,5.35285994103693,-0.391636925955131,-0.304193017983078,-0.260359920956947,-0.36326806866222,0.883200929693786,0.820216347076339,0.805954389621219,0.870882507841826
0.06,0.07396449704142,0.080932784636488,0.075445816186557,2.65,11.3461538461538,2.33333333333333,4.92592592592593,0.729831745947337,0.297862709115516,0.366709276945276,0.472254171589027,1.33931888871206,1.78158432635259,1.27302833658962,1.5339802035056,0.96,2.57544378698225,0.839506172839506,1.6323731138546,3.02337151780792,2.68465654191656,2.60218779531926,2.74363538827366,18.5392987132299,-0.38047738095694,-0.296382652112852,-0.233379296430648,-0.267396547600671,0.878800098987802,0.812497807190652,0.719692166236038,0.789935961517538
0.047673971549404,0.061728395061728,0.044618712817739,0.047982425713955,3.66666666666667,3.36666666666667,4.45348837209302,1.90322580645161,0.487943293974273,0.725542938198622,0.286640905285594,0.724728089518303,1.48231129131841,1.32059051106845,1.50030558920593,1.26561014569901,1.26720492118416,0.842098765432099,1.28839913466739,0.85975257255174,3.22452310438544,2.95607287272228,3.28559048089721,3.129884398628,7.00397222808693,-0.237333693321395,-0.321432884591177,-0.181250065906843,-0.257208843265902,0.772236681000863,0.826023845926889,0.710976597392571,0.780608342973938
0.064691358024691,0.084120982986768,0.095510204081633,0.078971533516988,1.07777777777778,4.82608695652174,5.64285714285714,4.60606060606061,0.827934482587946,0.699439517368369,0.638254284775002,0.590860425888656,1.04449832888749,1.35256116409462,1.42777456569018,1.47800286903718,0.52358024691358,0.998109640831758,1.23285714285714,1.18916437098255,2.91715686216328,2.58141496342205,2.64317642444568,2.69277898778612,16.3253817735228,-0.346151833823028,-0.302324722946474,-0.305816822400075,-0.211909481382714,0.854658148623743,0.77908817069173,0.813748129473109,0.702337644007498
0.2,0,0,0,11,0,0,0,0.512271764055415,0,0,0,1.6094379124341,0,0,0,2,0,0,0,1.6094379124341,0,0,0,160.797176302606,-0.79187566846852,0,0,0,0.937412755769393,0,0,0
0.064773443710425,0.058481780511769,0.073794881967864,0.06697896120973,1.73298429319372,2.50980392156863,1.74647887323944,1.32051282051282,0.881114622637896,0.772818998121143,0.922442114874655,0.859199475407033,1.21885333235075,1.35349371828212,1.17849773593913,1.13564085698246,0.774430525479016,0.999957281387501,0.660186470938306,0.668145956607495,2.98768266133666,3.12605558979018,2.73910331734895,3.01336110344991,3.16633611430197,-0.441945818499398,-0.378572679168461,-0.475324054570131,-0.421713181293406,0.907610069877166,0.879574882403582,0.919313198457015,0.902152055271139
0.086978064051169,0.098947815920927,0.115576842982091,0.095803402646503,1.1744966442953,4.42268041237113,0.887755102040816,2.13913043478261,0.853318118823543,0.421737590104247,0.782440422574572,0.673263170593737,1.09033582333987,1.45575513349894,0.965207527080602,1.2958634951291,0.599342371965227,1.16781804655117,0.474489795918367,0.900264650283554,2.81468928281153,2.55374848982845,2.469043906089,2.68681038955397,5.16080625993582,-0.402822040529591,-0.291609182700067,-0.387824600864819,-0.318363945374668,0.878577882738421,0.810884833662976,0.841014512162728,0.822951590643076
0.07470703125,0.305785123966942,0.256198347107438,0.223140495867769,2.0625,1.18181818181818,0.818181818181818,0.727272727272727,0.670167520676275,1.67329922795191E-14,-0.202547873416727,0.354044096437468,1.25544300820692,0.600166073159645,0.934769897858279,0.916464885539471,0.796875,0.181818181818182,0.413223140495868,0.429752066115702,2.81045737297767,1.3667110520552,1.46813993901621,1.64173471218752,19.000851200549,-0.321697383439562,-0.395422118580862,-0.0939996000762,-0.232096771201283,0.820072549165727,0.766748500364073,0.386368726311321,0.661673070986517
0.052006286982249,0.045420408163265,0.060258422895786,0.055043623174199,1.84615384615385,1.78857142857143,3.15384615384615,1.24257425742574,0.823527133438526,0.73710314361983,0.766146267495916,0.858635264096017,1.17215744496345,1.22353927542176,1.2993205426031,1.03919380412326,0.665588017751479,0.765583673469388,0.820673831662843,0.492035094598569,3.08926815021059,3.25044774920781,2.97036018068239,3.03681468062978,4.85179043573509,-0.333594825436556,-0.242964859482867,-0.304166117708528,-0.386576341612237,0.854177401362008,0.78630846394728,0.823285550326572,0.879159093305885
0.0594,0.08356290174472,0.059895833333333,0.054814814814815,2.64,4.45454545454545,2.39583333333333,1.33333333333333,0.834179027197337,0.800848915082549,0.802987498648246,0.882583530140956,1.3319113734195,1.12009755462461,1.20431264591875,1.08033936478429,1.0016,0.574839302112029,0.673177083333333,0.54320987654321,3.17142910505879,2.61696043876519,2.94355591589378,3.01324348275862,11.3938049532919,-0.379745654680519,-0.55824052223055,-0.514563045258891,-0.488213918364178,0.88535869644986,0.937526254697969,0.934584477925252,0.925873499520483
0.5,0,0,0,20,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4,0,0,0,0.693147180559945,0,0,0,263.931160704836,0,0,0,0,0,0,0,0
0.088196847366398,0.107144078519886,0.129607609988109,0.113929767774474,0.686274509803921,1.90643274853801,3.11724137931034,2.3680981595092,0.885684984885049,0.757122151873596,0.757004402384327,0.73356157886889,0.898699798732752,1.17592868253127,1.11837496189938,1.1780778423422,0.43035755478662,0.645737149892274,0.557241379310345,0.644435244081448,2.78290368368307,2.40331816234113,2.24193589935399,2.36355038048362,11.4100311725669,-0.420938267977613,-0.278196647459723,-0.31614215011772,-0.267681772177787,0.879615456484677,0.764654121774812,0.792662927305986,0.750030774789983
0.043622266551244,0.060491493383743,0.042596585280578,0.05425510811347,2.61963190184049,1.80434782608696,3.88549618320611,1.85915492957746,0.571412340746398,0.788477416555292,0.322278875633917,0.748008094345683,1.36986821160702,1.18696762797714,1.5211095830163,1.22687657450481,1.00688772629756,0.669659735349716,1.53126274692617,0.772862527276334,3.33925283789952,3.02056615868659,3.2887282223495,3.141544785291,11.5423091703674,-0.20538996639415,-0.315669384698267,-0.112482039133166,-0.267404945801246,0.744564634109744,0.825503473795542,0.604290147428932,0.791287490025317
0.5,0,0,0,25,0,0,0,0,0,0,0,0.693147180559945,0,0,0,9,0,0,0,0.693147180559945,0,0,0,135.033832666362,0,0,0,0,0,0,0,0
0.038757732609519,0.048209366391185,0.046384222059898,0.052088888888889,3.78651685393258,4.51515151515152,5.36486486486486,3.49333333333333,0.352175559917194,0.318451439228748,0.244991758876248,0.572155536886295,1.458531466784,1.56380493988411,1.56576620522124,1.38633770561573,1.27660648907966,1.63544536271809,1.52538349159971,1.01795555555556,3.38758952773643,3.16412520934335,3.22787117072583,3.1146007004697,20.8746778891628,-0.213956394808512,-0.247537159555137,-0.174583143850187,-0.223770109947033,0.747271983479069,0.787000271755785,0.686685762447558,0.746734311336028
0.111111111111111,0.5,0.5,0.5,12.2222222222222,0.5,20.5,0.5,0.458763338667092,0,1,1,1.52295506753132,0.693147180559945,0.693147180559945,0.693147180559945,2.54320987654321,0.25,0.25,0.25,2.19722457733622,0.693147180559945,0.693147180559945,0.693147180559945,69.6141718539506,-0.347719515660015,0,-1,-1,0.855103488049368,0,0.866025403784438,0.866025403784438
0.078961600865333,0.065798816568047,0.065406427221172,0.072850145700291,1.84302325581395,2.10769230769231,3.33913043478261,1.63779527559055,0.779642656790208,0.681676702431349,0.63272553896427,0.709739207159855,1.25783334593133,1.31259133569921,1.40414011085769,1.21146254767048,0.854617360735533,1.04520710059172,1.04982986767486,0.803521607043214,2.91875527228971,3.08507483352321,2.92247540639306,2.96561633629122,8.44715432376004,-0.313429889795784,-0.241273790548046,-0.282681514115272,-0.307191118817803,0.830219849494329,0.76854634987059,0.804914508702356,0.814360548622854
0.111111111111111,0.166666666666667,0.090909090909091,0.066162570888469,7.25,8.33333333333333,7.54545454545455,4.78260869565217,-0.500754993680853,-0.407795435870272,-0.047087000885013,0.500305384335536,1.67623493913473,1.09861228866811,1.49903067297901,1.50692683258159,2.90972222222222,2.88888888888889,1.52066115702479,1.44801512287335,2.25385758960135,1.79175946922805,2.39789527279837,2.81137595726115,53.8145790616733,-0.519295297100751,-0.652469314257119,-0.309407677311266,-0.447887753578745,0.925020233671995,0.907536283206829,0.830797098120607,0.896072308896164
0.12,0.28,0.142857142857143,0.08641975308642,9.7,9.8,1.14285714285714,10.7222222222222,0.246270451487791,0.99219237114456,0.496138938356813,0.557883398049738,1.69574253416963,1.05492016798614,0.955699891112534,1.70605711564267,2.41,0.8,0.408163265306122,2.05246913580247,2.16395565688205,1.33217904021012,1.94591014905531,2.55323700299371,49.5737345152247,-0.213383801733256,-0.999999999999998,-0.267478929972736,-0.363946139945735,0.704871956091645,0.964549612480514,0.717479877749676,0.835857221333957
0.056907637762154,0.142222222222222,0.12,0.121913580246914,1.24806201550388,2.06666666666667,1.25714285714286,1.61111111111111,0.866780845013384,0.719710352675168,0.711528942919579,0.785588885457163,1.03236744821265,1.15398823091168,0.971341676275867,0.895529219524084,0.480740340123791,0.626666666666667,0.421224489795918,0.376543209876543,3.0079424730496,2.22760707371154,2.23300346057156,2.35802046573265,6.41602032298951,-0.37005500783936,-0.503681967417094,-0.411144873788936,-0.401603005723348,0.864062609023298,0.885980047768902,0.842508196933884,0.84025168483833
0.28,0.5,0,0.5,16.4,37,0,0.5,0.309426373877636,0,0,0,1.33217904021012,0.693147180559945,0,0.693147180559945,3.44,1,0,0.25,1.33217904021012,0.693147180559945,0,0.693147180559945,49.4979679523097,-0.375627005405564,0,0,0,0.795246204895659,0,0,0
0.0753125,0.068008366781616,0.078824141519251,0.079652618679738,0.9375,4.03007518796993,2.84677419354839,3.16058394160584,0.849036371209437,0.628164832072403,0.824220523864898,0.774203235511151,0.993792567056078,1.48003557497459,1.36417895821938,1.32573421049523,0.49859375,1.24393690994403,0.989268990634755,0.877617347754276,2.91013155008436,2.87601681484846,2.64969123908233,2.70266768619398,8.00064642496056,-0.422214426528093,-0.198797641472985,-0.357353582618974,-0.313405535838488,0.891833329782203,0.707344603811901,0.862223400063179,0.822260050125994
0.142857142857143,0.5,1,0.5,20.1428571428571,10,16,4.5,0.363936382356141,0,0,-1,1.5498260458782,0.693147180559945,-2.22044604925031E-16,0.693147180559945,2.97959183673469,1,0,2.25,1.94591014905531,0.693147180559945,-2.22044604925031E-16,0.693147180559945,111.744402507032,-0.505190257900142,0,0,-1,0.863033998795297,0,0,0.866025403784438
0.063711911357341,0.201814058956916,0.15625,0.169550173010381,4.01754385964912,1.28571428571429,2.5,1.05882352941176,0.658045833564861,0.786807401733914,0.834049720692589,0.928103068811216,1.53378931133603,1.08987112227109,1.32088834314932,0.923840705630871,1.68790397045245,0.630385487528345,0.9375,0.380622837370242,3.04247902489607,1.85574160574428,1.90615474653985,1.97210373851626,19.0100860340384,-0.322401265380227,-0.425960731578578,-0.624728472102028,-0.46122629868945,0.84736921798003,0.817352651071983,0.926029593987323,0.846286954289935
0.109375,0.125,0.207100591715976,0.070247933884298,6.8125,0.5,25.1538461538462,6.86363636363636,0.875931099288269,0.932976604277704,0.268080812195349,0.770057335451128,1.30509637194834,0.693147180559945,1.37781950803903,1.57119655918931,0.87109375,0.25,1.66863905325444,1.90289256198347,2.30666872540453,2.07944154167983,1.83929674797766,2.71296217305289,46.8915957792922,-0.620607797418597,-0.662255624891824,-0.344005403328671,-0.43783117902902,0.942867262358524,0.948292712663944,0.769572353513703,0.896419139571278
1,1,0,0.125,0,0,0,2.25,0,0,0,0.850762514516483,-2.22044604925031E-16,-2.22044604925031E-16,0,1.03972077083992,0,0,0,0.6875,-2.22044604925031E-16,-2.22044604925031E-16,0,2.13833305950803,0,0,0,0,-0.542193222335783,0,0,0,0.917883363376382
0.040680473372781,0.077854671280277,0.048907388137357,0.048940832724617,5.21153846153846,11.7058823529412,2.87096774193548,4.45945945945946,0.627073813540058,0.695127793806909,0.540370469115925,0.760913125803394,1.62499918945438,1.49281743675603,1.35290675400265,1.46088483888687,1.73187869822485,1.6159169550173,1.12174817898023,1.18042366691015,3.29782520164266,2.68807208622269,3.10407402153018,3.09555783204726,19.8644537537177,-0.315739807148032,-0.393893025663242,-0.316968125395031,-0.343476859250916,0.844562416597046,0.859160844193622,0.830447402338377,0.860866629594858
0.037326388888889,0.067776456599287,0.068870523415978,0.041950113378685,7.29166666666667,10.2413793103448,11.6969696969697,7.21428571428571,-0.00251063213025,-0.567056611284648,-0.750894389647807,-0.110775635639697,1.73472047318944,1.78007550264478,1.96277134285271,1.68760580807561,2.22916666666667,3.90487514863258,4.90541781450872,2.51984126984127,3.41618201706773,2.82341699839739,2.84286104329137,3.2712036390964,31.6908085738476,-0.226139528646042,-0.317225096124881,-0.438195401052229,-0.242023920538176,0.773980460832377,0.837994301186878,0.900641978412534,0.786995755032991
0.038461538461539,0.051903114186851,0.064453125,0.051039697542533,4.53846153846154,9.41176470588235,13.71875,9.82608695652174,0.428155641002449,-0.173936993877889,-0.606055816173512,-0.14227913398657,1.5177825075221,1.83150501107793,1.94339678777554,1.83300192307959,1.40828402366864,3.01384083044983,3.7568359375,2.55954631379962,3.3778037224765,3.04707422285592,2.84288061531713,3.08999437734092,28.209028929372,-0.313237685874637,-0.379762217269297,-0.386449099413546,-0.320975244807327,0.847755050343754,0.883501029244627,0.863373356405583,0.835049160682922
0.25,0,0,0,15.75,0,0,0,0.920574617898323,0,0,0,1.03972077083992,0,0,0,1.6875,0,0,0,1.38629436111989,0,0,0,46.4072898886495,-0.749999999999999,0,0,0,0.935414346693485,0,0,0
0.072757446065159,0.066250433576136,0.059653979238754,0.060912151821243,2.89719626168224,9.0752688172043,1.02352941176471,2.26262626262626,0.932770205069827,0.84013795933071,0.92859155278413,0.91417532338319,1.29270463434465,1.63077213490545,1.01087122953134,1.31492892941873,0.825748973709494,1.61590935368251,0.508512110726643,1.02805836139169,2.75948265968922,2.81954620641886,3.10294840749632,3.00388042562196,4.41876929858012,-0.59074917521183,-0.418923905573009,-0.472326707681463,-0.49689506786327,0.953805166056822,0.897848588739712,0.924332827985726,0.92923053670717
0.064842355740631,0.183431952662722,0.152777777777778,0.124260355029586,4.68292682926829,7.76923076923077,2.66666666666667,0.769230769230769,0.845329760322477,0.928017575601966,0.950373887644117,0.933791910037509,1.48429379289098,1.26585675187274,0.887694275799103,0.911017539712562,1.24687685901249,1.32544378698225,0.416666666666667,0.390532544378698,2.79998548580202,1.81848316301236,1.97920451743432,2.20478541691352,21.9130749702228,-0.556688147608631,-0.679904124463473,-0.690253244660071,-0.603969681563295,0.941290660655918,0.928627535606982,0.946047873617095,0.94730618821814
0.169586776859504,0.169550173010381,0.177501826150475,0.148729042725798,0.509090909090909,1.94117647058824,1.91891891891892,1.88372093023256,0.741644133622219,-0.033606630525728,0.282540512066338,0.201717543217076,0.765347487446737,1.14669175768309,1.10531373150588,1.1807314156176,0.285619834710744,0.692041522491349,0.568298027757487,0.689021092482423,2.00692231965242,1.95467816166901,1.88798079768798,2.02432471030463,7.5254137398939E-49,-0.358804931008016,-0.185568541975771,-0.220055442679731,-0.168126269767413,0.775158458087041,0.629410465572712,0.633123896691027,0.591389731248436
0.183673469387755,1,1,1,6.28571428571428,4,49,4,0.470162345981627,0,0,0,1.27703425946614,-2.22044604925031E-16,-2.22044604925031E-16,-2.22044604925031E-16,3.3469387755102,0,0,0,1.74786809746676,-2.22044604925031E-16,-2.22044604925031E-16,-2.22044604925031E-16,52.2814251618718,-0.488866374093393,0,0,0,0.88332394569581,0,0,0
0.068,0.095914191828384,0.0847061324264,0.078987375239606,1.02,2.70866141732283,0.721649484536082,1.33333333333333,0.927642306941582,0.894445275883352,0.92352594878033,0.912337382708411,0.974975149109525,1.16986847617284,0.909600724417047,1.08711627845824,0.432222222222222,0.699857399714799,0.455946434265065,0.618414964637451,2.90349072803809,2.66519278365845,2.7924708781984,2.80177453445789,9.44736712118374,-0.531786072711987,-0.480156542561882,-0.547867355481858,-0.5123180786887,0.938554507292223,0.909694727752787,0.938701682422424,0.925479235704811
0.053542455381287,0.114186851211073,0.092592592592593,0.17,2.65116279069767,1.70588235294118,6.83333333333333,0.7,0.653424136687937,0.595478169962589,0.702602296679974,0.928425292683791,1.38846058631458,1.00273995439734,1.56544510706333,0.855688667255669,1.07409410492158,0.456747404844291,1.64506172839506,0.34,3.19984164939816,2.28237437615925,2.47622064959816,1.90022561488552,59.3011699752593,-0.259764146037955,-0.291912192745409,-0.373654673152078,-0.692950399309146,0.787961954773289,0.761082540915683,0.854629342376462,0.947089469936872
0.09871462683534,0.267561983471074,0.222543996435732,0.260622837370242,0.68724279835391,0.977272727272727,1.02985074626866,0.6,0.89370662496058,0.825437024572723,0.848467075541887,0.902208168866417,0.904330712181589,0.930111396140711,0.994525477287788,0.841476387841993,0.422632051347186,0.542871900826446,0.578748050790822,0.344083044982699,2.65476407358673,1.70650279743234,1.83277070089033,1.67966342170913,18.3890818084796,-0.440162903543473,-0.433899428293316,-0.434209379905314,-0.481852092464804,0.886695319747155,0.802569850225528,0.801910136534929,0.828634401440308
0.043102066976446,0.054775916704391,0.048696844993141,0.04736328125,6.78481012658228,6.78723404255319,6.46296296296296,3.203125,-0.227784443519779,-0.094500169307509,-0.17629630589868,0.454239838980453,1.72967882895941,1.7395078412921,1.64408616391348,1.39758009447572,2.57971478929659,2.87188773200543,2.08401920438957,1.091552734375,3.28565482313453,3.05561949073427,3.1766641673267,3.22596150423538,16.2431773198836,-0.173453505129543,-0.228685430567264,-0.269954930168951,-0.201350769814429,0.695411391008784,0.755092693621481,0.793773219683578,0.723485933488667
0.045785639958377,0.0546875,0.047743055555556,0.036756983826927,7.19354838709677,9.1875,6.35416666666667,4.73913043478261,0.339683722958502,0.375300953674427,0.359203056646516,0.441292646321744,1.67862204588551,1.81649567793438,1.65629007748869,1.54815599700551,2.23933402705515,2.83289930555556,2.27039930555556,1.56143667296786,3.2161607452549,3.05344343339234,3.20875009900408,3.42539969996232,16.1938063727737,-0.213014871222691,-0.198836420088323,-0.255756290626038,-0.252070746090267,0.734592413333448,0.710807020050387,0.783021897335325,0.793964988071363
0.15625,0.222222222222222,0.5,0.15625,22.625,10.8333333333333,4,3.75,-0.177471301883223,0.353553390593272,1,0.800640769025436,1.73286795139986,1.01140426470735,-2.22044604925031E-16,1.03972077083992,3.484375,0.805555555555555,0,0.6875,1.90615474653985,1.56071040904141,0.693147180559945,1.90615474653985,82.1826140180812,-0.481735100278329,-0.301733746371939,-1,-0.56452734041201,0.837668983959013,0.726312333840905,0.866025403784438,0.902733123314169
